season,week,franchise_id,starter_status,player_id,player_name,pos,team,player_score,should_start
2023,5,0004,starter,15393,"Odighizuwa, Osa",DT,DAL,7.50,1
2023,5,0004,starter,14162,"Wilkins, Christian",DT,MIA,7.35,1
2023,5,0004,starter,15484,"Cooper, Jonathon",DE,DEN,6.00,0
2023,5,0004,starter,15805,"Hutchinson, Aidan",DE,DET,21.20,1
2023,5,0004,starter,14249,"Van Ginkel, Andrew",DE,MIA,12.90,1
2023,5,0004,starter,13837,"Franklin, Zaire",LB,IND,12.50,1
2023,5,0004,starter,12287,"Hicks, Jordan",LB,MIN,11.00,1
2023,5,0004,starter,13730,"Alexander, Jaire",CB,GBP,3.00,0
2023,5,0004,starter,15845,"McDuffie, Trent",CB,KCC,18.80,1
2023,5,0004,starter,11348,"Slay, Darius",CB,PHI,4.00,1
2023,5,0004,starter,14182,"Hooker, Amani",S,TEN,3.00,0
2023,5,0004,starter,13760,"Whitehead, Jordan",S,NYJ,2.50,0
2023,5,0004,nonstarter,13404,"Ekeler, Austin",RB,LAC,NA,1
2023,5,0004,nonstarter,11222,"Allen, Keenan",WR,LAC,NA,0
2023,5,0004,nonstarter,13223,"Humphrey, Marlon",CB,BAL,4.00,0
2023,5,0004,nonstarter,14909,"Winfield, Antoine",S,TBB,NA,0
2023,5,0004,nonstarter,12802,"Reader, D.J.",DT,CIN,6.50,1
2023,5,0004,nonstarter,12301,"Smith, Za'Darius",DE,CLE,NA,0
2023,5,0004,nonstarter,13284,"Hendrickson, Trey",DE,CIN,20.75,1
2023,5,0004,nonstarter,12752,"Byard, Kevin",S,PHI,6.00,1
2023,5,0004,nonstarter,11317,"Poyer, Jordan",S,BUF,1.00,0
2023,5,0004,nonstarter,15051,"Townsend, Tommy",PN,KCC,3.50,0
2023,5,0004,nonstarter,13850,"Edwards, Gus",RB,BAL,4.60,1
2023,5,0004,nonstarter,15241,"Jones, Mac",QB,NEP,-19.52,0
2023,5,0004,nonstarter,14257,"Speed, E.J.",LB,IND,7.00,0
2023,5,0004,nonstarter,12676,"Henry, Hunter",TE,NEP,-2.00,0
2023,5,0004,nonstarter,15379,"Tryon, Joe",DE,TBB,NA,0
2023,5,0004,nonstarter,13426,"Morrow, Nicholas",LB,PHI,9.00,1
2023,5,0004,nonstarter,13604,"Barkley, Saquon",RB,NYG,NA,0
2023,5,0004,nonstarter,12698,"Reed, Jarran",DT,SEA,NA,0
2023,5,0004,nonstarter,11232,"Hopkins, DeAndre",WR,TEN,24.50,1
2023,5,0004,nonstarter,15819,"Wyatt, Devonte",DT,GBP,1.50,0
2023,5,0005,starter,13119,"Dobbs, Joshua",QB,MIN,-8.16,0
2023,5,0005,starter,16390,"McLaughlin, Jaleel",RB,DEN,16.30,1
2023,5,0005,starter,15716,"Robinson, Brian",RB,WAS,4.60,1
2023,5,0005,starter,11675,"Adams, Davante",WR,LVR,8.50,1
2023,5,0005,starter,13164,"Kupp, Cooper",WR,LAR,24.60,1
2023,5,0005,starter,16211,"Nacua, Puka",WR,LAR,7.20,0
2023,5,0005,starter,14136,"Samuel, Deebo",WR,SFO,13.50,1
2023,5,0005,starter,11938,"Thielen, Adam",WR,CAR,21.40,1
2023,5,0005,starter,10976,"Tucker, Justin",PK,BAL,1.60,1
2023,5,0005,starter,16330,"Baringer, Bryce",PN,NEP,10.95,1
2023,5,0005,starter,14900,"Madubuike, Justin",DT,BAL,12.05,1
2023,5,0005,starter,13693,"Phillips, Harrison",DT,MIN,10.00,1
2023,5,0005,starter,15352,"Collins, Zaven",DE,ARI,5.90,1
2023,5,0005,starter,16276,"Young, Byron",DE,LAR,3.00,1
2023,5,0005,starter,12828,"Grugier-Hill, Kamu",LB,CAR,2.00,1
2023,5,0005,starter,13952,"Luvu, Frankie",LB,CAR,5.00,1
2023,5,0005,starter,11728,"Mosley, C.J.",LB,NYJ,15.50,1
2023,5,0005,starter,15888,"Durant, Decobie",CB,LAR,5.00,1
2023,5,0005,starter,13764,"Johnson, Taron",CB,BUF,-1.20,0
2023,5,0005,starter,14933,"Blackmon, Julian",S,IND,16.00,1
2023,5,0005,starter,15418,"Bynum, Camryn",S,MIN,11.50,1
2023,5,0005,starter,14518,"Thompson, Jalen",S,ARI,11.00,1
2023,5,0005,nonstarter,14105,"Brown, Marquise",WR,ARI,9.70,1
2023,5,0005,nonstarter,15238,"Fields, Justin",QB,CHI,44.64,1
2023,5,0005,nonstarter,15721,"White, Rachaad",RB,TBB,NA,0
2023,5,0005,nonstarter,12187,"Lockett, Tyler",WR,SEA,NA,0
2023,5,0005,nonstarter,11761,"McKinnon, Jerick",RB,KCC,3.50,0
2023,5,0005,nonstarter,12779,"Campbell, De'Vondre",LB,GBP,0.00,0
2023,5,0005,nonstarter,10762,"Cox, Fletcher",DT,PHI,NA,0
2023,5,0005,nonstarter,11150,"Smith, Geno",QB,SEA,NA,0
2023,5,0005,nonstarter,13176,"Jones, Zay",WR,JAC,5.60,0
2023,5,0005,nonstarter,12215,"Gregory, Randy",DE,SFO,NA,0
2023,5,0005,nonstarter,13260,"Tomlinson, Dalvin",DT,CLE,NA,0
2023,5,0005,nonstarter,10768,"David, Lavonte",LB,TBB,NA,0
2023,5,0005,nonstarter,12176,"Parker, DeVante",WR,NEP,1.50,0
2023,5,0005,nonstarter,13793,"Valdes-Scantling, Marquez",WR,KCC,1.40,0
2023,5,0005,nonstarter,16303,"Herbig, Nick",DE,PIT,0.00,0
2023,5,0005,nonstarter,13252,"Maye, Marcus",S,NOS,NA,0
2023,5,0005,nonstarter,15423,"Brown, Tre",CB,SEA,NA,1
2023,5,0005,nonstarter,16189,"Mims, Marvin",WR,DEN,0.30,0
2023,5,0005,nonstarter,13638,"Berrios, Braxton",WR,MIA,2.10,0
2023,5,0002,starter,15237,"Lawrence, Trevor",QB,JAC,23.49,1
2023,5,0002,starter,13146,"Conner, James",RB,ARI,6.70,0
2023,5,0002,starter,16161,"Robinson, Bijan",RB,ATL,3.60,0
2023,5,0002,starter,16186,"Addison, Jordan",WR,MIN,12.80,1
2023,5,0002,starter,15290,"Collins, Nico",WR,HOU,6.30,0
2023,5,0002,starter,13635,"Moore, D.J.",WR,CHI,55.00,1
2023,5,0002,starter,15754,"Olave, Chris",WR,NOS,1.90,0
2023,5,0002,starter,15753,"Wilson, Garrett",WR,NYJ,7.80,1
2023,5,0002,starter,13403,"Koo, Younghoe",PK,ATL,6.30,1
2023,5,0002,starter,15032,"Fox, Jack",PN,DET,4.20,1
2023,5,0002,starter,14897,"Brown, Derrick",DT,CAR,13.00,1
2023,5,0002,starter,13723,"Payne, Da'Ron",DT,WAS,16.50,1
2023,5,0002,starter,14225,"Crosby, Maxx",DE,LVR,15.90,1
2023,5,0002,starter,13684,"Hubbard, Sam",DE,CIN,11.00,1
2023,5,0002,starter,11769,"Lawrence, Demarcus",DE,DAL,4.00,0
2023,5,0002,starter,14268,"Long, David",LB,MIA,14.50,1
2023,5,0002,starter,13307,"Milano, Matt",LB,BUF,3.00,0
2023,5,0002,starter,13224,"Lattimore, Marshon",CB,NOS,2.00,0
2023,5,0002,starter,14956,"Sneed, L'Jarius",CB,KCC,14.00,1
2023,5,0002,starter,13920,"Ward, Charvarius",CB,SFO,6.00,1
2023,5,0002,starter,15381,"Grant, Richie",S,ATL,5.00,0
2023,5,0002,starter,11382,"Hyde, Micah",S,BUF,5.50,1
2023,5,0002,nonstarter,15806,"Thibodeaux, Kayvon",DE,NYG,11.70,1
2023,5,0002,nonstarter,12263,"Waller, Darren",TE,NYG,12.20,1
2023,5,0002,nonstarter,16214,"LaPorta, Sam",TE,DET,16.40,1
2023,5,0002,nonstarter,14168,"White, Devin",LB,TBB,NA,0
2023,5,0002,nonstarter,15271,"Herbert, Khalil",RB,CHI,8.20,1
2023,5,0002,nonstarter,15766,"Moore, Skyy",WR,KCC,1.20,0
2023,5,0002,nonstarter,13700,"Landry, Harold",DE,TEN,6.00,0
2023,5,0002,nonstarter,15756,"Williams, Jameson",WR,DET,-1.60,0
2023,5,0002,nonstarter,16241,"Witherspoon, Devon",CB,SEA,NA,0
2023,5,0002,nonstarter,16171,"Miller, Kendre",RB,NOS,11.50,1
2023,5,0002,nonstarter,16197,"Mingo, Jonathan",WR,CAR,7.60,0
2023,5,0002,nonstarter,16233,"Carter, Jalen",DT,PHI,16.40,1
2023,5,0002,nonstarter,15858,"Andersen, Troy",LB,ATL,NA,0
2023,5,0002,nonstarter,13133,"Perine, Samaje",RB,DEN,7.00,0
2023,5,0002,nonstarter,16245,"Battle, Jordan",S,CIN,11.00,1
2023,5,0002,nonstarter,9431,"Stafford, Matthew",QB,LAR,15.61,0
2023,5,0002,nonstarter,12739,"Clark, Kenny",DT,GBP,12.80,0
2023,5,0002,nonstarter,15859,"Taylor-Britt, Cam",CB,CIN,21.65,1
2023,5,0002,nonstarter,15357,"Barmore, Christian",DT,NEP,6.50,0
2023,5,0002,nonstarter,15263,"Mitchell, Elijah",RB,SFO,NA,0
2023,6,0007,starter,13589,"Allen, Josh",QB,BUF,13.88,0
2023,6,0007,starter,15255,"Gainwell, Kenneth",RB,PHI,1.40,0
2023,6,0007,starter,13131,"Mixon, Joe",RB,CIN,5.40,1
2023,6,0007,starter,12175,"Cooper, Amari",WR,CLE,17.10,1
2023,6,0007,starter,14845,"Davis, Gabriel",WR,BUF,-3.80,0
2023,6,0007,starter,12801,"Hill, Tyreek",WR,MIA,29.60,1
2023,6,0007,starter,14109,"McLaurin, Terry",WR,WAS,10.70,1
2023,6,0007,starter,11244,"Kelce, Travis",TE,KCC,23.30,1
2023,6,0007,starter,15368,"McPherson, Evan",PK,CIN,8.60,1
2023,6,0007,starter,16011,"Stonehouse, Ryan",PN,TEN,10.95,1
2023,6,0007,starter,12741,"Jones, Chris",DT,KCC,14.20,1
2023,6,0007,starter,14159,"Lawrence, Dexter",DT,NYG,2.50,1
2023,6,0007,starter,12234,"Dupree, Bud",DE,ATL,9.65,1
2023,6,0007,starter,14878,"Gross-Matos, Yetur",DE,CAR,3.00,1
2023,6,0007,starter,14926,"Gay, Willie",LB,KCC,13.65,1
2023,6,0007,starter,14412,"Singleton, Alex",LB,DEN,10.50,1
2023,6,0007,starter,14235,"Tranquill, Drue",LB,KCC,6.10,1
2023,6,0007,starter,12714,"Fuller, Kendall",CB,WAS,26.45,1
2023,6,0007,starter,15833,"Gardner, Ahmad",CB,NYJ,NA,0
2023,6,0007,starter,14918,"Terrell, A.J.",CB,ATL,6.00,1
2023,6,0007,starter,13229,"Jackson, Eddie",S,CHI,1.00,0
2023,6,0007,starter,14908,"McKinney, Xavier",S,NYG,5.50,1
2023,6,0007,nonstarter,15717,"Pierce, Dameon",RB,HOU,1.30,0
2023,6,0007,nonstarter,12795,"Judon, Matt",DE,NEP,NA,0
2023,6,0007,nonstarter,10775,"Wagner, Bobby",LB,SEA,3.00,0
2023,6,0007,nonstarter,13714,"James, Derwin",S,LAC,-4.00,0
2023,6,0007,nonstarter,11671,"Evans, Mike",WR,TBB,1.30,0
2023,6,0007,nonstarter,13139,"Williams, Jamaal",RB,NOS,NA,0
2023,6,0007,nonstarter,16169,"Charbonnet, Zach",RB,SEA,2.80,1
2023,6,0007,nonstarter,12686,"Bosa, Joey",DE,LAC,4.00,1
2023,6,0007,nonstarter,13707,"Ward, Denzel",CB,CLE,1.00,0
2023,6,0007,nonstarter,12218,"Armstead, Arik",DT,SFO,9.50,1
2023,6,0007,nonstarter,16183,"Hyatt, Jalin",WR,NYG,2.20,0
2023,6,0007,nonstarter,13727,"Vander Esch, Leighton",LB,DAL,NA,0
2023,6,0007,nonstarter,12611,"Goff, Jared",QB,DET,38.70,1
2023,6,0007,nonstarter,14148,"Sweat, Montez",DE,CHI,2.00,0
2023,6,0007,nonstarter,12308,"Amos, Adrian",S,HOU,0.00,0
2023,6,0007,nonstarter,16194,"Rice, Rashee",WR,KCC,14.40,1
2023,6,0007,nonstarter,14861,"Johnson, Juwan",TE,NOS,NA,0
2023,6,0007,nonstarter,14887,"Simmons, Isaiah",LB,NYG,0.00,0
2023,6,0007,nonstarter,16173,"Gray, Eric",RB,NYG,0.40,0
2023,6,0007,nonstarter,14807,"Kelley, Joshua",RB,LAC,-1.20,0
2023,6,0005,starter,11150,"Smith, Geno",QB,SEA,12.68,1
2023,6,0005,starter,16390,"McLaughlin, Jaleel",RB,DEN,3.90,1
2023,6,0005,starter,15716,"Robinson, Brian",RB,WAS,10.20,1
2023,6,0005,starter,11675,"Adams, Davante",WR,LVR,2.30,1
2023,6,0005,starter,13164,"Kupp, Cooper",WR,LAR,30.60,1
2023,6,0005,starter,16211,"Nacua, Puka",WR,LAR,0.70,0
2023,6,0005,starter,14136,"Samuel, Deebo",WR,SFO,0.20,0
2023,6,0005,starter,11938,"Thielen, Adam",WR,CAR,23.50,1
2023,6,0005,starter,10976,"Tucker, Justin",PK,BAL,11.50,1
2023,6,0005,starter,16330,"Baringer, Bryce",PN,NEP,1.20,1
2023,6,0005,starter,14900,"Madubuike, Justin",DT,BAL,21.50,1
2023,6,0005,starter,13693,"Phillips, Harrison",DT,MIN,9.50,1
2023,6,0005,starter,15352,"Collins, Zaven",DE,ARI,2.00,0
2023,6,0005,starter,16276,"Young, Byron",DE,LAR,17.90,1
2023,6,0005,starter,10768,"David, Lavonte",LB,TBB,19.60,1
2023,6,0005,starter,13952,"Luvu, Frankie",LB,CAR,9.00,1
2023,6,0005,starter,11728,"Mosley, C.J.",LB,NYJ,17.50,1
2023,6,0005,starter,15888,"Durant, Decobie",CB,LAR,12.00,1
2023,6,0005,starter,13764,"Johnson, Taron",CB,BUF,19.00,1
2023,6,0005,starter,14933,"Blackmon, Julian",S,IND,6.00,1
2023,6,0005,starter,15418,"Bynum, Camryn",S,MIN,9.00,1
2023,6,0005,starter,13252,"Maye, Marcus",S,NOS,3.00,0
2023,6,0005,nonstarter,14105,"Brown, Marquise",WR,ARI,-1.20,0
2023,6,0005,nonstarter,15238,"Fields, Justin",QB,CHI,-3.97,0
2023,6,0005,nonstarter,15721,"White, Rachaad",RB,TBB,1.60,0
2023,6,0005,nonstarter,12187,"Lockett, Tyler",WR,SEA,15.30,1
2023,6,0005,nonstarter,11761,"McKinnon, Jerick",RB,KCC,0.50,0
2023,6,0005,nonstarter,12779,"Campbell, De'Vondre",LB,GBP,NA,0
2023,6,0005,nonstarter,10762,"Cox, Fletcher",DT,PHI,2.50,0
2023,6,0005,nonstarter,13176,"Jones, Zay",WR,JAC,NA,0
2023,6,0005,nonstarter,12215,"Gregory, Randy",DE,SFO,13.90,1
2023,6,0005,nonstarter,13260,"Tomlinson, Dalvin",DT,CLE,2.50,0
2023,6,0005,nonstarter,12176,"Parker, DeVante",WR,NEP,-0.10,0
2023,6,0005,nonstarter,13793,"Valdes-Scantling, Marquez",WR,KCC,-4.00,0
2023,6,0005,nonstarter,15423,"Brown, Tre",CB,SEA,13.00,1
2023,6,0005,nonstarter,12828,"Grugier-Hill, Kamu",LB,CAR,6.00,0
2023,6,0005,nonstarter,14518,"Thompson, Jalen",S,ARI,NA,0
2023,6,0005,nonstarter,16189,"Mims, Marvin",WR,DEN,0.00,0
2023,6,0005,nonstarter,13119,"Dobbs, Joshua",QB,MIN,3.76,0
2023,6,0005,nonstarter,13638,"Berrios, Braxton",WR,MIA,4.00,1
2023,6,0005,nonstarter,14841,"Claypool, Chase",WR,MIA,NA,0
2023,6,0005,nonstarter,14017,"Wilson, Jeffery",RB,MIA,NA,0
2023,6,0006,starter,14779,"Herbert, Justin",QB,LAC,18.23,1
2023,6,0006,starter,15713,"Ford, Jerome",RB,CLE,10.20,1
2023,6,0006,starter,14802,"Taylor, Jonathan",RB,IND,7.00,1
2023,6,0006,starter,14127,"Meyers, Jakobi",WR,LVR,11.70,1
2023,6,0006,starter,15768,"Pierce, Alec",WR,IND,0.40,0
2023,6,0006,starter,14842,"Pittman, Michael",WR,IND,13.80,1
2023,6,0006,starter,15757,"Robinson, Wan'Dale",WR,NYG,10.40,1
2023,6,0006,starter,13157,"Samuel, Curtis",WR,WAS,10.90,1
2023,6,0006,starter,13718,"Carlson, Daniel",PK,LVR,8.60,1
2023,6,0006,starter,16458,"Hedley, Lou",PN,NOS,-0.60,1
2023,6,0006,starter,12782,"Onyemata, David",DT,ATL,9.00,1
2023,6,0006,starter,14163,"Simmons, Jeffery",DT,TEN,2.40,0
2023,6,0006,starter,15350,"Parsons, Micah",DE,DAL,8.10,1
2023,6,0006,starter,15346,"Rousseau, Gregory",DE,BUF,12.00,1
2023,6,0006,starter,13696,"Smith, Roquan",LB,BAL,6.50,1
2023,6,0006,starter,13762,"White, Kyzir",LB,ARI,10.40,1
2023,6,0006,starter,15380,"Campbell, Tyson",CB,JAC,3.00,1
2023,6,0006,starter,16253,"Forbes, Emmanuel",CB,WAS,NA,0
2023,6,0006,starter,15849,"McCreary, Roger",CB,TEN,1.00,0
2023,6,0006,starter,13806,"Elliott, DeShon",S,MIA,4.00,1
2023,6,0006,starter,14179,"Love, Julian",S,SEA,3.50,0
2023,6,0006,starter,15850,"Pitre, Jalen",S,HOU,6.00,1
2023,6,0006,nonstarter,14836,"Jefferson, Justin",WR,MIN,NA,0
2023,6,0006,nonstarter,15254,"Harris, Najee",RB,PIT,NA,0
2023,6,0006,nonstarter,15889,"Okonkwo, Chigoziem",TE,TEN,0.60,0
2023,6,0006,nonstarter,15762,"Pickens, George",WR,PIT,NA,0
2023,6,0006,nonstarter,15349,"Phillips, Jaelan",DE,MIA,2.00,0
2023,6,0006,nonstarter,13470,"Moore, Kenny",CB,IND,12.00,1
2023,6,0006,nonstarter,15835,"Brisker, Jaquan",S,CHI,11.95,1
2023,6,0006,nonstarter,16239,"Campbell, Jack",LB,DET,5.00,1
2023,6,0006,nonstarter,15821,"Dean, Nakobe",LB,PHI,3.50,0
2023,6,0006,nonstarter,14164,"Jones, Dre'Mont",DT,SEA,11.60,1
2023,6,0006,nonstarter,14852,"Gibson, Antonio",RB,WAS,5.70,1
2023,6,0006,nonstarter,15289,"Toney, Kadarius",WR,KCC,-1.20,0
2023,6,0006,nonstarter,14940,"Highsmith, Alex",DE,PIT,NA,0
2023,6,0006,nonstarter,16256,"Bresee, Bryan",DT,NOS,0.00,0
2023,6,0006,nonstarter,16150,"Stroud, C.J.",QB,HOU,10.74,0
2023,6,0006,nonstarter,16263,"Martin, Jartavius",S,WAS,2.00,0
2023,6,0006,nonstarter,16175,"Johnson, Roschon",RB,CHI,NA,0
2023,6,0006,nonstarter,14925,"Uche, Josh",DE,NEP,0.00,0
2023,6,0006,nonstarter,16204,"Dell, Tank",WR,HOU,NA,0
2023,6,0006,nonstarter,16228,"Smith, Nolan",DE,PHI,0.00,0
2023,6,0008,starter,14778,"Tagovailoa, Tua",QB,MIA,31.51,0
2023,6,0008,starter,12626,"Henry, Derrick",RB,TEN,21.10,1
2023,6,0008,starter,14797,"Swift, D'Andre",RB,PHI,0.60,0
2023,6,0008,starter,15281,"Chase, Ja'Marr",WR,CIN,9.50,1
2023,6,0008,starter,16190,"Flowers, Zay",WR,BAL,9.70,1
2023,6,0008,starter,13633,"Kirk, Christian",WR,JAC,11.30,1
2023,6,0008,starter,13632,"Lazard, Allen",WR,NYJ,-3.40,0
2023,6,0008,starter,13629,"Ridley, Calvin",WR,JAC,-0.80,0
2023,6,0008,starter,15369,"Patterson, Riley",PK,JAC,-0.20,1
2023,6,0008,starter,13844,"Cooke, Logan",PN,JAC,6.45,1
2023,6,0008,starter,13839,"Sieler, Zach",DT,MIA,8.70,1
2023,6,0008,starter,13298,"Stewart, Grover",DT,IND,5.00,1
2023,6,0008,starter,14167,"Allen, Josh",DE,JAC,17.70,1
2023,6,0008,starter,13681,"Chubb, Bradley",DE,MIA,19.70,1
2023,6,0008,starter,13888,"Gardeck, Dennis",DE,ARI,6.00,1
2023,6,0008,starter,14303,"Elliss, Kaden",LB,ATL,4.00,0
2023,6,0008,starter,14218,"Okereke, Bobby",LB,NYG,22.50,1
2023,6,0008,starter,14896,"Queen, Patrick",LB,BAL,12.30,1
2023,6,0008,starter,15904,"Bland, DaRon",CB,DAL,10.00,1
2023,6,0008,starter,14957,"Robertson, Amik",CB,LVR,6.50,1
2023,6,0008,starter,15452,"Hufanga, Talanoa",S,SFO,7.00,1
2023,6,0008,starter,13288,"Jenkins, Rayshawn",S,JAC,19.10,1
2023,6,0008,nonstarter,14138,"Hockenson, T.J.",TE,MIN,5.00,0
2023,6,0008,nonstarter,15256,"Williams, Javonte",RB,DEN,10.40,1
2023,6,0008,nonstarter,12620,"Prescott, Dak",QB,DAL,33.16,1
2023,6,0008,nonstarter,13704,"Nwosu, Uchenna",DE,SEA,3.00,0
2023,6,0008,nonstarter,15331,"Freiermuth, Pat",TE,PIT,NA,0
2023,6,0008,nonstarter,15822,"Lloyd, Devin",LB,JAC,14.00,1
2023,6,0008,nonstarter,16167,"Achane, De'Von",RB,MIA,NA,0
2023,6,0008,nonstarter,16148,"Young, Bryce",QB,CAR,13.66,0
2023,6,0008,nonstarter,12650,"Boyd, Tyler",WR,CIN,9.10,1
2023,6,0008,nonstarter,14080,"Singletary, Devin",RB,HOU,6.40,1
2023,6,0008,nonstarter,13156,"Smith-Schuster, JuJu",WR,NEP,NA,0
2023,6,0008,nonstarter,14028,"Neal, Ryan",S,TBB,4.50,0
2023,6,0008,nonstarter,15437,"Forrest, Darrick",S,WAS,NA,0
2023,6,0008,nonstarter,16264,"Benton, Keeanu",DT,PIT,NA,0
2023,6,0008,nonstarter,13296,"Wise, Deatrich",DT,NEP,3.00,0
2023,6,0008,nonstarter,13774,"Reed, D.J.",CB,NYJ,NA,0
2023,6,0008,nonstarter,13134,"Foreman, D'Onta",RB,CHI,0.90,0
2023,6,0008,nonstarter,14857,"Peoples-Jones, Donovan",WR,DET,-3.00,0
2023,6,0008,nonstarter,11225,"Patterson, Cordarrelle",RB,ATL,0.70,0
2023,6,0001,starter,14777,"Burrow, Joe",QB,CIN,8.18,0
2023,6,0001,starter,15708,"Hall, Breece",RB,NYJ,16.60,1
2023,6,0001,starter,14223,"Mattison, Alexander",RB,MIN,0.90,0
2023,6,0001,starter,15710,"Williams, Kyren",RB,LAR,29.30,1
2023,6,0001,starter,14104,"Brown, A.J.",WR,PHI,23.70,1
2023,6,0001,starter,13163,"Godwin, Chris",WR,TBB,13.90,1
2023,6,0001,starter,14835,"Higgins, Tee",WR,CIN,1.50,0
